type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.035,0.5,0.4,5,../dataset/cabs120k08/increment_5K.txt,./outputs/cabs120k08/cabs120k08_5_0.035_0.5_0.4_test_out.txt,229,1128,56.750508
cmine_increment,0.035,0.5,0.4,10,../dataset/cabs120k08/increment_10K.txt,./outputs/cabs120k08/cabs120k08_10_0.035_0.5_0.4_test_out.txt,4787,5724,302.2962
cmine_increment,0.035,0.5,0.4,15,../dataset/cabs120k08/increment_15K.txt,./outputs/cabs120k08/cabs120k08_15_0.035_0.5_0.4_test_out.txt,4732,5738,323.853736
cmine_increment,0.035,0.5,0.4,20,../dataset/cabs120k08/increment_20K.txt,./outputs/cabs120k08/cabs120k08_20_0.035_0.5_0.4_test_out.txt,4718,5736,359.222068
cmine_increment,0.035,0.5,0.4,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.035_0.5_0.4_test_out.txt,4691,5739,395.767173
cmine_increment,0.035,0.5,0.4,30,../dataset/cabs120k08/increment_30K.txt,./outputs/cabs120k08/cabs120k08_30_0.035_0.5_0.4_test_out.txt,4753,5792,438.783718
cmine_increment,0.035,0.5,0.4,35,../dataset/cabs120k08/increment_35K.txt,./outputs/cabs120k08/cabs120k08_35_0.035_0.5_0.4_test_out.txt,89,963,147.980944
cmine_increment,0.035,0.5,0.4,40,../dataset/cabs120k08/increment_40K.txt,./outputs/cabs120k08/cabs120k08_40_0.035_0.5_0.4_test_out.txt,278,1116,175.802309
cmine_increment,0.035,0.5,0.4,45,../dataset/cabs120k08/increment_45K.txt,./outputs/cabs120k08/cabs120k08_45_0.035_0.5_0.4_test_out.txt,260,1111,192.812386
cmine_increment,0.035,0.5,0.4,50,../dataset/cabs120k08/increment_50K.txt,./outputs/cabs120k08/cabs120k08_50_0.035_0.5_0.4_test_out.txt,270,1115,213.270479
cmine_increment,0.035,0.5,0.4,55,../dataset/cabs120k08/increment_55K.txt,./outputs/cabs120k08/cabs120k08_55_0.035_0.5_0.4_test_out.txt,264,1121,232.768692
cmine_increment,0.035,0.5,0.4,60,../dataset/cabs120k08/increment_60K.txt,./outputs/cabs120k08/cabs120k08_60_0.035_0.5_0.4_test_out.txt,302,1175,254.950999
cmine_increment,0.035,0.5,0.4,65,../dataset/cabs120k08/increment_65K.txt,./outputs/cabs120k08/cabs120k08_65_0.035_0.5_0.4_test_out.txt,273,1140,273.28882
cmine_increment,0.035,0.5,0.4,70,../dataset/cabs120k08/increment_70K.txt,./outputs/cabs120k08/cabs120k08_70_0.035_0.5_0.4_test_out.txt,292,1163,296.427341
cmine_increment,0.035,0.5,0.4,75,../dataset/cabs120k08/increment_75K.txt,./outputs/cabs120k08/cabs120k08_75_0.035_0.5_0.4_test_out.txt,321,1206,317.354644
cmine_increment,0.035,0.5,0.4,80,../dataset/cabs120k08/increment_80K.txt,./outputs/cabs120k08/cabs120k08_80_0.035_0.5_0.4_test_out.txt,331,1229,340.383644
cmine_increment,0.035,0.5,0.4,85,../dataset/cabs120k08/increment_85K.txt,./outputs/cabs120k08/cabs120k08_85_0.035_0.5_0.4_test_out.txt,315,1210,355.716734
cmine_increment,0.035,0.5,0.4,90,../dataset/cabs120k08/increment_90K.txt,./outputs/cabs120k08/cabs120k08_90_0.035_0.5_0.4_test_out.txt,310,1200,412.989317
cmine_increment,0.035,0.5,0.4,95,../dataset/cabs120k08/increment_95K.txt,./outputs/cabs120k08/cabs120k08_95_0.035_0.5_0.4_test_out.txt,326,1208,396.373574
cmine_increment,0.035,0.5,0.4,100,../dataset/cabs120k08/increment_100K.txt,./outputs/cabs120k08/cabs120k08_100_0.035_0.5_0.4_test_out.txt,313,1198,423.183862
