type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.07,0.5,0.1,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.1_bmspos_final_1.25L.txt,0.418546915054,136,7.0805721283
cmine,0.07,0.5,0.2,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.2_bmspos_final_1.25L.txt,0.255879163742,183,9.93220710754
cmine,0.07,0.5,0.3,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.3_bmspos_final_1.25L.txt,0.26332783699,355,21.2437069416
cmine,0.07,0.5,0.4,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.4_bmspos_final_1.25L.txt,0.252936124802,928,56.6956090927
cmine,0.07,0.5,0.5,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.5_bmspos_final_1.25L.txt,0.262693166733,2254,182.889395952
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.25L.txt,0.303054094315,6417,598.521872044
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.7_bmspos_final_1.25L.txt,0.402518033981,18836,2127.95153117
cmine,0.07,0.5,0.8,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.8_bmspos_final_1.25L.txt,0.30578994751,45450,3780.71188807
cmine,0.07,0.5,0.9,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.9_bmspos_final_1.25L.txt,0.276081085205,90001,7171.22091699
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.05L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.05L.txt,0.238728046417,6420,378.961112022
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.1L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.1L.txt,0.236202955246,6107,384.324233055
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.15L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.15L.txt,0.242344856262,6101,411.718817949
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.2L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.2L.txt,0.261614084244,6179,422.416500092
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.25L.txt,0.253815889359,6417,450.807697058
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.3L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.3L.txt,0.28523182869,6489,475.529797792
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.35L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.35L.txt,0.288114070892,6596,510.65260601
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.4L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.4L.txt,0.297065019608,6545,540.381205082
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.45L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.45L.txt,0.295334100723,6636,543.015983105
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.5L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.5L.txt,0.304931879044,6685,570.971524954
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.55L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.55L.txt,0.31583404541,6772,603.992624998
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.6L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.6L.txt,0.327298879623,6494,595.963507891
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.65L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.65L.txt,0.343961954117,6690,620.336805105
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.7L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.7L.txt,0.356552124023,6818,716.056313992
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.75L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.75L.txt,0.352151870728,6935,692.504596949
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.8L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.8L.txt,0.374697208405,6958,730.854103088
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.85L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.85L.txt,0.367228031158,7158,749.394757986
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.9L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.9L.txt,0.474339008331,7188,809.421568155
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.95L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_1.95L.txt,0.475347042084,7091,817.132447004
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_2.0L.txt,././outputs/bmspos/bmspos_0.07_0.5_0.6_bmspos_final_2.0L.txt,0.470674991608,7078,802.023379087
