type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.05,0.5,0.6,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.6_kosarak_65K.txt,0.162466049194,154,5.0586400032
cmine,0.05,0.5,0.7,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.7_kosarak_65K.txt,0.164676904678,217,7.1276679039
cmine,0.05,0.5,0.8,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.8_kosarak_65K.txt,0.163453817368,269,8.77576899529
cmine,0.05,0.5,0.9,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.9_kosarak_65K.txt,0.162173032761,488,15.5097160339
cmine,0.05,0.5,0.6,./../dataset/kosarak/kosarak_50K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.6_kosarak_50K.txt,0.129680156708,155,4.06037807465
cmine,0.05,0.5,0.6,./../dataset/kosarak/kosarak_55K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.6_kosarak_55K.txt,0.141236066818,155,4.25077700615
cmine,0.05,0.5,0.6,./../dataset/kosarak/kosarak_60K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.6_kosarak_60K.txt,0.15340089798,155,4.6367058754
cmine,0.05,0.5,0.6,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.6_kosarak_65K.txt,0.163280963898,154,5.08982896805
cmine,0.05,0.5,0.6,./../dataset/kosarak/kosarak_70K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.6_kosarak_70K.txt,0.174671888351,155,5.40955495834
cmine,0.05,0.5,0.6,./../dataset/kosarak/kosarak_75K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.6_kosarak_75K.txt,0.186705112457,155,5.81223797798
cmine,0.05,0.5,0.6,./../dataset/kosarak/kosarak_80K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.6_kosarak_80K.txt,0.200070858002,156,6.27238702774
