type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.08,0.5,0.9,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.08_0.5_0.9_bmspos_new_1.25L.txt,0.23383808136,45910,3509.96092892
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.05L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.05L.txt,0.199460029602,11534,746.015311956
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.1L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.1L.txt,0.205015897751,11094,770.094549894
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.15L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.15L.txt,0.219103813171,10833,747.404424906
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.2L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.2L.txt,0.227075815201,11092,800.613717794
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.25L.txt,0.235294818878,11437,845.434342861
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.3L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.3L.txt,0.245271205902,11453,907.769455194
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.35L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.35L.txt,0.258579015732,7614,609.707808018
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.4L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.4L.txt,0.256325006485,6469,534.90218997
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.45L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.45L.txt,0.271430015564,4212,354.391566038
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.5L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.5L.txt,0.281561851501,4218,367.700398922
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.55L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.55L.txt,0.290848970413,4267,377.858253956
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.6L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.6L.txt,0.308537006378,6408,607.819406033
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.65L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.65L.txt,0.310463905334,4228,410.586875916
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.7L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.7L.txt,0.322561979294,4271,421.538972139
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.75L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.75L.txt,0.320024967194,4304,433.922167063
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.8L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.8L.txt,0.303554773331,4340,461.09235096
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.85L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.85L.txt,0.33559179306,2503,266.080613852
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.9L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.9L.txt,0.339210033417,1438,151.146646023
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_1.95L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_1.95L.txt,0.355038881302,4397,491.650834799
cmine,0.08,0.5,0.7,./../dataset/bmspos/bmspos_2.0L.txt,././outputs/bmspos_0.08_0.5_0.7_bmspos_new_2.0L.txt,0.358765125275,4393,501.781699181
,,,,,,,,
cmine,0.07,0.1,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.1_0.7_bmspos_new_1.25L.txt,0.215224981308,18836,1358.83364701
cmine,0.07,0.2,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.2_0.7_bmspos_new_1.25L.txt,0.213557958603,18836,1347.4773891
cmine,0.07,0.3,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.3_0.7_bmspos_new_1.25L.txt,0.21315908432,18836,1356.55162692
cmine,0.07,0.4,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.4_0.7_bmspos_new_1.25L.txt,0.222200155258,18836,1360.7734921
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.25L.txt,0.224331140518,18836,1362.35365915
cmine,0.07,0.6,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.6_0.7_bmspos_new_1.25L.txt,0.216443061829,18836,1351.48525
cmine,0.07,0.7,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.7_0.7_bmspos_new_1.25L.txt,0.215471029282,18836,1354.73693895
cmine,0.07,0.8,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.8_0.7_bmspos_new_1.25L.txt,0.214432001114,18836,1357.87186098
cmine,0.07,0.9,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.9_0.7_bmspos_new_1.25L.txt,0.214856863022,18836,1357.53537607
cmine,0.07,0.5,0.1,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.1_bmspos_new_1.25L.txt,0.364333152771,136,8.3160970211
